PeriodEnd,PeriodStart,Time,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-07T13:10:00Z,2021-07-07T13:05:00Z,790,PT5M,29.9,-68,1.8,11.9,43,250,33,76,34,84,28.6,32.8,0,962.6,169,0.5,83,0.23
2021-07-07T13:15:00Z,2021-07-07T13:10:00Z,795,PT5M,30.1,-68,1.5,11.8,48,282,41,89,38,116,28.6,32.4,0,962.7,177,0.5,82,0.23
2021-07-07T13:20:00Z,2021-07-07T13:15:00Z,800,PT5M,30.3,-69,7.2,11.7,63,215,34,97,52,133,28.5,32,0,962.7,185,0.5,81,0.23
2021-07-07T13:25:00Z,2021-07-07T13:20:00Z,805,PT5M,30.4,-70,10.3,11.7,73,190,35,108,62,167,28.5,31.5,0,962.7,192,0.5,80,0.23
2021-07-07T13:30:00Z,2021-07-07T13:25:00Z,810,PT5M,30.6,-70,4.8,11.6,67,312,63,130,57,252,28.5,31.1,0,962.8,199,0.5,79,0.23
2021-07-07T13:35:00Z,2021-07-07T13:30:00Z,815,PT5M,30.8,-71,1.1,11.5,65,399,85,149,58,321,28.5,30.7,0,962.8,206,0.5,78,0.23
2021-07-07T13:40:00Z,2021-07-07T13:35:00Z,820,PT5M,30.9,-71,4.5,11.5,79,352,80,160,78,338,28.4,30.3,0,962.8,211,0.6,77,0.23
2021-07-07T13:45:00Z,2021-07-07T13:40:00Z,825,PT5M,31.1,-72,7,11.4,92,322,80,171,96,363,28.4,29.9,0,962.9,217,0.6,76,0.23
2021-07-07T13:50:00Z,2021-07-07T13:45:00Z,830,PT5M,31.2,-73,5.9,11.4,93,363,96,189,108,425,28.4,29.5,0,962.9,221,0.7,75,0.23
2021-07-07T13:55:00Z,2021-07-07T13:50:00Z,835,PT5M,31.4,-73,5.4,11.3,97,391,110,206,120,477,28.3,29.1,0,962.9,225,0.7,74,0.23
2021-07-07T14:00:00Z,2021-07-07T13:55:00Z,840,PT5M,31.6,-74,7,11.2,109,373,110,219,137,493,28.3,28.7,0,962.9,228,0.8,73,0.23
2021-07-07T14:05:00Z,2021-07-07T14:00:00Z,845,PT5M,31.7,-74,7.8,11.2,116,372,117,234,153,522,28.3,28.4,0,963,231,0.8,72,0.23
2021-07-07T14:10:00Z,2021-07-07T14:05:00Z,850,PT5M,31.9,-75,5.6,11.2,111,436,145,256,167,594,28.3,28.1,0,963,233,0.8,71,0.23
2021-07-07T14:15:00Z,2021-07-07T14:10:00Z,855,PT5M,32,-75,3.8,11.2,107,489,170,277,181,654,28.3,27.9,0,963,235,0.8,70,0.23
2021-07-07T14:20:00Z,2021-07-07T14:15:00Z,860,PT5M,32.1,-76,3.8,11.1,112,502,183,294,197,672,28.2,27.6,0,963,237,0.9,69,0.23
2021-07-07T14:25:00Z,2021-07-07T14:20:00Z,865,PT5M,32.3,-77,3.9,11.1,116,513,195,311,214,688,28.2,27.4,0,963,239,0.9,68,0.23
2021-07-07T14:30:00Z,2021-07-07T14:25:00Z,870,PT5M,32.4,-77,4.1,11.1,121,522,207,328,232,702,28.2,27.1,0,963,241,0.9,67,0.23
2021-07-07T14:35:00Z,2021-07-07T14:30:00Z,875,PT5M,32.5,-78,4.1,11.1,125,534,220,345,249,718,28.2,26.9,0,963,243,1,66,0.23
2021-07-07T14:40:00Z,2021-07-07T14:35:00Z,880,PT5M,32.7,-78,3.8,11.1,126,553,237,363,267,738,28.2,26.7,0,963,244,1,65,0.23
2021-07-07T14:45:00Z,2021-07-07T14:40:00Z,885,PT5M,32.8,-79,3.6,11,128,569,253,381,285,756,28.2,26.4,0,963,246,1,64,0.23
2021-07-07T14:50:00Z,2021-07-07T14:45:00Z,890,PT5M,33,-80,3.7,11,132,576,266,398,302,767,28.1,26.2,0,963,247,1.1,63,0.23
2021-07-07T14:55:00Z,2021-07-07T14:50:00Z,895,PT5M,33.1,-80,3.6,11,135,587,280,416,321,780,28.1,26,0,963,249,1.1,62,0.23
2021-07-07T15:00:00Z,2021-07-07T14:55:00Z,900,PT5M,33.2,-81,3.1,11,134,610,301,435,340,801,28.1,25.7,0,963,250,1.1,60,0.23
2021-07-07T15:05:00Z,2021-07-07T15:00:00Z,905,PT5M,33.4,-81,4.6,11,149,584,296,445,354,787,28.1,25.5,0,962.9,251,1.1,59,0.23
2021-07-07T15:10:00Z,2021-07-07T15:05:00Z,910,PT5M,33.5,-82,12.1,10.9,212,410,212,424,355,670,28.1,25.2,0,962.9,253,1.1,58,0.23
2021-07-07T15:15:00Z,2021-07-07T15:10:00Z,915,PT5M,33.7,-83,16.9,10.9,254,302,164,417,362,601,28.1,25,0,962.9,256,1.1,57,0.23
2021-07-07T15:20:00Z,2021-07-07T15:15:00Z,920,PT5M,33.8,-83,12,10.9,222,420,235,457,390,694,28.1,24.7,0,962.9,258,1.1,56,0.23
2021-07-07T15:25:00Z,2021-07-07T15:20:00Z,925,PT5M,33.9,-84,8,10.8,197,520,296,493,416,773,28.1,24.5,0,962.8,260,1.1,55,0.23
2021-07-07T15:30:00Z,2021-07-07T15:25:00Z,930,PT5M,34.1,-84,7.9,10.8,201,528,308,509,433,783,28.1,24.2,0,962.8,262,1.1,54,0.23
2021-07-07T15:35:00Z,2021-07-07T15:30:00Z,935,PT5M,34.2,-85,8.1,10.8,206,531,318,524,449,791,28.1,24,0,962.8,265,1.1,53,0.23
2021-07-07T15:40:00Z,2021-07-07T15:35:00Z,940,PT5M,34.4,-86,8.1,10.7,211,535,328,539,466,798,28.1,23.7,0,962.7,267,1.1,52,0.23
2021-07-07T15:45:00Z,2021-07-07T15:40:00Z,945,PT5M,34.5,-86,7.6,10.7,208,556,349,558,485,815,28.1,23.5,0,962.7,269,1.1,51,0.23
2021-07-07T15:50:00Z,2021-07-07T15:45:00Z,950,PT5M,34.7,-87,5.2,10.7,184,628,404,588,511,859,28.1,23.3,0,962.7,272,1.1,50,0.23
2021-07-07T15:55:00Z,2021-07-07T15:50:00Z,955,PT5M,34.8,-87,3.2,10.6,164,688,451,615,536,897,28.1,23,0,962.6,274,1.1,49,0.23
2021-07-07T16:00:00Z,2021-07-07T15:55:00Z,960,PT5M,34.9,-88,2.7,10.6,160,707,473,634,556,909,28.1,22.8,0,962.6,276,1,48,0.23
2021-07-07T16:05:00Z,2021-07-07T16:00:00Z,965,PT5M,35.1,-89,2.5,10.6,159,720,492,651,574,919,28.1,22.6,0,962.6,278,1,47,0.23
2021-07-07T16:10:00Z,2021-07-07T16:05:00Z,970,PT5M,35.2,-89,2.4,10.5,161,726,505,666,591,925,28.1,22.4,0,962.6,280,1,46,0.23
2021-07-07T16:15:00Z,2021-07-07T16:10:00Z,975,PT5M,35.3,-90,2.2,10.5,158,740,525,683,609,934,28.1,22.2,0,962.5,281,0.9,45,0.23
2021-07-07T16:20:00Z,2021-07-07T16:15:00Z,980,PT5M,35.5,-91,1,10.5,142,781,564,706,632,955,28.1,21.9,0,962.5,283,0.9,44,0.23
2021-07-07T16:25:00Z,2021-07-07T16:20:00Z,985,PT5M,35.6,-91,0.3,10.4,134,805,591,725,652,968,28.2,21.7,0,962.5,285,0.8,43,0.23
2021-07-07T16:30:00Z,2021-07-07T16:25:00Z,990,PT5M,35.7,-92,1.5,10.4,153,774,578,731,661,957,28.2,21.5,0,962.5,288,0.8,42,0.23
2021-07-07T16:35:00Z,2021-07-07T16:30:00Z,995,PT5M,35.9,-93,2.1,10.4,164,759,576,740,674,952,28.2,21.3,0,962.4,290,0.8,41,0.23
2021-07-07T16:40:00Z,2021-07-07T16:35:00Z,1000,PT5M,36,-94,1,10.3,147,798,615,762,696,971,28.2,21.1,0,962.4,293,0.7,40,0.23
2021-07-07T16:45:00Z,2021-07-07T16:40:00Z,1005,PT5M,36.1,-94,0,10.3,133,831,650,783,718,986,28.2,20.9,0,962.4,296,0.7,39,0.23
2021-07-07T16:50:00Z,2021-07-07T16:45:00Z,1010,PT5M,36.3,-95,0,10.3,133,836,663,796,733,990,28.3,20.7,0,962.4,300,0.6,38,0.23
2021-07-07T16:55:00Z,2021-07-07T16:50:00Z,1015,PT5M,36.4,-96,0,10.2,134,840,676,809,748,993,28.3,20.5,0,962.3,304,0.6,36,0.23
2021-07-07T17:00:00Z,2021-07-07T16:55:00Z,1020,PT5M,36.5,-97,0,10.2,134,844,687,822,762,995,28.3,20.4,0,962.3,308,0.6,35,0.23
2021-07-07T17:05:00Z,2021-07-07T17:00:00Z,1025,PT5M,36.6,-98,0.4,10.2,142,835,689,831,773,993,28.3,20.2,0,962.3,311,0.6,34,0.23
2021-07-07T17:10:00Z,2021-07-07T17:05:00Z,1030,PT5M,36.8,-99,1.9,10.1,170,790,659,829,775,977,28.2,20,0,962.2,312,0.6,33,0.23
2021-07-07T17:15:00Z,2021-07-07T17:10:00Z,1035,PT5M,36.9,-100,3.1,10.1,192,755,638,831,779,965,28.1,19.8,0,962.2,312,0.6,32,0.23
2021-07-07T17:20:00Z,2021-07-07T17:15:00Z,1040,PT5M,37,-101,3.1,10,193,760,650,842,792,968,28,19.6,0,962.2,313,0.6,31,0.23
2021-07-07T17:25:00Z,2021-07-07T17:20:00Z,1045,PT5M,37.1,-102,2.6,9.9,185,778,672,857,808,976,27.9,19.4,0,962.1,313,0.7,30,0.23
2021-07-07T17:30:00Z,2021-07-07T17:25:00Z,1050,PT5M,37.2,-103,1.2,9.9,159,826,721,880,832,994,27.8,19.2,0,962.1,314,0.7,29,0.23
2021-07-07T17:35:00Z,2021-07-07T17:30:00Z,1055,PT5M,37.3,-104,0.1,9.8,138,866,763,901,853,1010,27.8,19,0,962.1,314,0.7,28,0.23
2021-07-07T17:40:00Z,2021-07-07T17:35:00Z,1060,PT5M,37.4,-105,0,9.8,136,872,775,911,865,1012,27.7,18.8,0,962,315,0.7,27,0.23
2021-07-07T17:45:00Z,2021-07-07T17:40:00Z,1065,PT5M,37.6,-106,0,9.7,135,876,786,921,876,1014,27.6,18.6,0,962,315,0.7,26,0.23
2021-07-07T17:50:00Z,2021-07-07T17:45:00Z,1070,PT5M,37.7,-108,0,9.7,134,881,797,931,887,1016,27.5,18.4,0,962,316,0.8,25,0.23
2021-07-07T17:55:00Z,2021-07-07T17:50:00Z,1075,PT5M,37.8,-109,0.3,9.6,139,875,798,937,895,1014,27.4,18.2,0,961.9,316,0.8,24,0.23
2021-07-07T18:00:00Z,2021-07-07T17:55:00Z,1080,PT5M,37.9,-111,1.5,9.6,162,840,772,934,894,1003,27.4,18.1,0,961.9,316,0.8,23,0.23
2021-07-07T18:05:00Z,2021-07-07T18:00:00Z,1085,PT5M,38,-112,2.1,9.5,174,823,762,936,898,997,27.3,17.9,0,961.9,316,0.8,22,0.23
2021-07-07T18:10:00Z,2021-07-07T18:05:00Z,1090,PT5M,38.1,-114,1,9.5,150,864,805,955,917,1011,27.3,17.8,0,961.8,315,0.8,21,0.23
2021-07-07T18:15:00Z,2021-07-07T18:10:00Z,1095,PT5M,38.2,-116,0,9.5,129,898,843,972,935,1022,27.2,17.7,0,961.8,314,0.8,20,0.23
2021-07-07T18:20:00Z,2021-07-07T18:15:00Z,1100,PT5M,38.3,-118,0,9.4,127,904,852,979,943,1024,27.1,17.5,0,961.7,313,0.8,19,0.23
2021-07-07T18:25:00Z,2021-07-07T18:20:00Z,1105,PT5M,38.4,-120,0,9.4,126,907,860,986,951,1025,27.1,17.4,0,961.7,312,0.8,18,0.23
2021-07-07T18:30:00Z,2021-07-07T18:25:00Z,1110,PT5M,38.5,-122,0,9.4,125,910,867,992,958,1026,27,17.3,0,961.7,311,0.8,18,0.23
2021-07-07T18:35:00Z,2021-07-07T18:30:00Z,1115,PT5M,38.6,-125,0,9.4,124,912,874,998,964,1027,27,17.2,0,961.6,310,0.8,17,0.23
2021-07-07T18:40:00Z,2021-07-07T18:35:00Z,1120,PT5M,38.7,-128,0,9.3,124,914,879,1003,970,1027,26.9,17,0,961.6,308,0.8,16,0.23
2021-07-07T18:45:00Z,2021-07-07T18:40:00Z,1125,PT5M,38.8,-131,0,9.3,124,915,884,1007,976,1027,26.9,16.9,0,961.5,307,0.8,15,0.23
2021-07-07T18:50:00Z,2021-07-07T18:45:00Z,1130,PT5M,38.9,-134,0,9.3,124,916,888,1011,981,1028,26.8,16.8,0,961.5,306,0.8,14,0.23
2021-07-07T18:55:00Z,2021-07-07T18:50:00Z,1135,PT5M,39,-138,0,9.3,124,917,892,1015,985,1028,26.8,16.7,0,961.5,305,0.8,14,0.23
2021-07-07T19:00:00Z,2021-07-07T18:55:00Z,1140,PT5M,39.1,-142,0,9.2,124,918,895,1019,989,1029,26.8,16.6,0,961.4,305,0.8,13,0.23
2021-07-07T19:05:00Z,2021-07-07T19:00:00Z,1145,PT5M,39.2,-146,0,9.2,124,919,898,1022,992,1029,26.7,16.4,0,961.4,304,0.8,12,0.23
2021-07-07T19:10:00Z,2021-07-07T19:05:00Z,1150,PT5M,39.3,-151,0,9.2,123,920,900,1024,995,1029,26.7,16.3,0,961.3,305,0.9,12,0.23
2021-07-07T19:15:00Z,2021-07-07T19:10:00Z,1155,PT5M,39.4,-156,0,9.2,123,920,902,1026,997,1029,26.7,16.2,0,961.2,306,0.9,11,0.23
2021-07-07T19:20:00Z,2021-07-07T19:15:00Z,1160,PT5M,39.5,-162,0,9.1,123,921,904,1027,999,1029,26.8,16.1,0,961.2,307,0.9,11,0.23
2021-07-07T19:25:00Z,2021-07-07T19:20:00Z,1165,PT5M,39.5,-168,0,9.1,123,921,905,1028,1000,1029,26.8,16,0,961.1,308,0.9,11,0.23
2021-07-07T19:30:00Z,2021-07-07T19:25:00Z,1170,PT5M,39.6,-174,0,9.1,123,921,906,1029,1001,1029,26.8,15.9,0,961,309,1,10,0.23
2021-07-07T19:35:00Z,2021-07-07T19:30:00Z,1175,PT5M,39.7,179,0,9.1,123,921,906,1029,1001,1029,26.8,15.8,0,961,310,1,10,0.23
2021-07-07T19:40:00Z,2021-07-07T19:35:00Z,1180,PT5M,39.8,173,0,9,123,921,906,1029,1001,1029,26.8,15.7,0,960.9,311,1,10,0.23
2021-07-07T19:45:00Z,2021-07-07T19:40:00Z,1185,PT5M,39.9,167,0,9,123,921,905,1028,1000,1029,26.8,15.7,0,960.8,311,1,11,0.23
2021-07-07T19:50:00Z,2021-07-07T19:45:00Z,1190,PT5M,40,161,0,9,123,921,904,1027,999,1029,26.8,15.6,0,960.8,312,1.1,11,0.23
2021-07-07T19:55:00Z,2021-07-07T19:50:00Z,1195,PT5M,40,155,0,9,122,921,903,1025,997,1029,26.8,15.5,0,960.7,313,1.1,11,0.23
2021-07-07T20:00:00Z,2021-07-07T19:55:00Z,1200,PT5M,40.1,150,0,8.9,122,921,901,1023,994,1029,26.8,15.4,0,960.7,313,1.1,12,0.23
2021-07-07T20:05:00Z,2021-07-07T20:00:00Z,1205,PT5M,40.2,145,0,8.9,122,920,899,1021,992,1029,26.8,15.3,0,960.6,313,1.2,12,0.23
2021-07-07T20:10:00Z,2021-07-07T20:05:00Z,1210,PT5M,40.3,141,0,8.9,122,920,896,1018,988,1029,26.8,15.2,0,960.5,312,1.2,13,0.23
2021-07-07T20:15:00Z,2021-07-07T20:10:00Z,1215,PT5M,40.3,137,0,8.8,122,920,893,1015,985,1029,26.8,15.1,0,960.4,311,1.2,14,0.23
2021-07-07T20:20:00Z,2021-07-07T20:15:00Z,1220,PT5M,40.4,133,0,8.8,121,919,890,1011,980,1029,26.7,15,0,960.4,310,1.3,14,0.23
2021-07-07T20:25:00Z,2021-07-07T20:20:00Z,1225,PT5M,40.5,130,0,8.8,121,919,886,1007,976,1028,26.7,14.9,0,960.3,310,1.3,15,0.23
2021-07-07T20:30:00Z,2021-07-07T20:25:00Z,1230,PT5M,40.6,127,0,8.7,121,918,882,1003,970,1028,26.7,14.8,0,960.2,309,1.4,16,0.23
2021-07-07T20:35:00Z,2021-07-07T20:30:00Z,1235,PT5M,40.6,124,0,8.7,121,917,877,998,964,1028,26.6,14.7,0,960.1,308,1.4,17,0.23
2021-07-07T20:40:00Z,2021-07-07T20:35:00Z,1240,PT5M,40.7,122,0,8.7,120,916,872,992,958,1027,26.6,14.7,0,960.1,308,1.4,18,0.23
2021-07-07T20:45:00Z,2021-07-07T20:40:00Z,1245,PT5M,40.8,119,0,8.7,120,914,866,986,951,1027,26.6,14.6,0,960,307,1.5,19,0.23
2021-07-07T20:50:00Z,2021-07-07T20:45:00Z,1250,PT5M,40.9,117,0,8.6,120,913,860,980,944,1027,26.5,14.5,0,959.9,307,1.5,20,0.23
2021-07-07T20:55:00Z,2021-07-07T20:50:00Z,1255,PT5M,40.9,115,0,8.6,120,911,853,973,936,1026,26.5,14.4,0,959.8,306,1.6,21,0.23
2021-07-07T21:00:00Z,2021-07-07T20:55:00Z,1260,PT5M,41,113,0,8.6,120,910,846,966,928,1025,26.5,14.3,0,959.8,305,1.6,22,0.23
2021-07-07T21:05:00Z,2021-07-07T21:00:00Z,1265,PT5M,41.1,112,0,8.5,120,908,839,959,919,1025,26.4,14.2,0,959.7,305,1.6,22,0.23
2021-07-07T21:10:00Z,2021-07-07T21:05:00Z,1270,PT5M,41.1,110,0,8.5,120,906,831,951,910,1024,26.4,14.2,0,959.6,304,1.7,23,0.23
2021-07-07T21:15:00Z,2021-07-07T21:10:00Z,1275,PT5M,41.2,109,0,8.5,120,904,823,943,900,1023,26.4,14.1,0,959.5,303,1.7,24,0.23
2021-07-07T21:20:00Z,2021-07-07T21:15:00Z,1280,PT5M,41.2,107,0,8.5,120,902,814,934,890,1022,26.3,14.1,0,959.5,302,1.8,25,0.23
2021-07-07T21:25:00Z,2021-07-07T21:20:00Z,1285,PT5M,41.3,106,0,8.5,119,900,806,925,880,1021,26.3,14,0,959.4,301,1.8,26,0.23
2021-07-07T21:30:00Z,2021-07-07T21:25:00Z,1290,PT5M,41.3,105,0,8.4,119,898,797,916,869,1020,26.2,14,0,959.3,300,1.9,27,0.23
2021-07-07T21:35:00Z,2021-07-07T21:30:00Z,1295,PT5M,41.4,104,0,8.4,119,896,787,906,857,1019,26.2,13.9,0,959.2,299,1.9,28,0.23
2021-07-07T21:40:00Z,2021-07-07T21:35:00Z,1300,PT5M,41.4,103,0,8.4,118,894,778,896,846,1018,26.2,13.8,0,959.2,298,1.9,29,0.23
2021-07-07T21:45:00Z,2021-07-07T21:40:00Z,1305,PT5M,41.5,101,0,8.4,117,892,768,885,834,1017,26.1,13.8,0,959.1,297,2,31,0.23
2021-07-07T21:50:00Z,2021-07-07T21:45:00Z,1310,PT5M,41.5,100,0,8.3,117,889,758,874,821,1015,26.1,13.7,0,959,297,2,32,0.23
2021-07-07T21:55:00Z,2021-07-07T21:50:00Z,1315,PT5M,41.6,99,0,8.3,116,887,747,863,808,1014,26,13.7,0,958.9,296,2.1,33,0.23
2021-07-07T22:00:00Z,2021-07-07T21:55:00Z,1320,PT5M,41.6,99,0,8.3,115,885,737,852,795,1012,26,13.6,0,958.9,295,2.1,34,0.23
2021-07-07T22:05:00Z,2021-07-07T22:00:00Z,1325,PT5M,41.6,98,0,8.3,114,882,726,840,781,1010,26,13.6,0,958.8,295,2.1,35,0.23
2021-07-07T22:10:00Z,2021-07-07T22:05:00Z,1330,PT5M,41.7,97,0,8.3,114,879,714,828,767,1008,25.9,13.6,0,958.7,296,2.1,36,0.23
2021-07-07T22:15:00Z,2021-07-07T22:10:00Z,1335,PT5M,41.7,96,0,8.3,113,876,702,815,753,1006,25.9,13.5,0,958.7,296,2.1,37,0.23
2021-07-07T22:20:00Z,2021-07-07T22:15:00Z,1340,PT5M,41.7,95,0,8.3,112,873,690,802,738,1004,25.9,13.5,0,958.6,296,2,38,0.23
2021-07-07T22:25:00Z,2021-07-07T22:20:00Z,1345,PT5M,41.7,94,0,8.3,111,870,678,789,723,1001,25.9,13.5,0,958.6,297,2,39,0.23
2021-07-07T22:30:00Z,2021-07-07T22:25:00Z,1350,PT5M,41.8,94,0,8.2,110,867,665,776,707,998,25.8,13.5,0,958.5,297,2,40,0.23
2021-07-07T22:35:00Z,2021-07-07T22:30:00Z,1355,PT5M,41.8,93,0,8.2,110,863,652,762,691,995,25.8,13.4,0,958.4,298,2,41,0.23
2021-07-07T22:40:00Z,2021-07-07T22:35:00Z,1360,PT5M,41.8,92,0,8.2,109,859,639,748,675,992,25.8,13.4,0,958.4,298,1.9,42,0.23
2021-07-07T22:45:00Z,2021-07-07T22:40:00Z,1365,PT5M,41.8,91,0,8.2,108,855,625,733,658,988,25.8,13.4,0,958.3,299,1.9,43,0.23
2021-07-07T22:50:00Z,2021-07-07T22:45:00Z,1370,PT5M,41.8,91,0,8.2,107,850,611,718,641,985,25.7,13.4,0,958.3,299,1.9,44,0.23
2021-07-07T22:55:00Z,2021-07-07T22:50:00Z,1375,PT5M,41.9,90,0,8.2,107,846,597,704,624,981,25.7,13.3,0,958.2,300,1.8,45,0.23
2021-07-07T23:00:00Z,2021-07-07T22:55:00Z,1380,PT5M,41.9,89,0,8.2,106,841,582,688,607,976,25.7,13.3,0,958.2,300,1.8,46,0.23
2021-07-07T23:05:00Z,2021-07-07T23:00:00Z,1385,PT5M,41.9,89,0,8.2,105,836,568,673,589,972,25.6,13.3,0,958.1,301,1.8,47,0.23
2021-07-07T23:10:00Z,2021-07-07T23:05:00Z,1390,PT5M,41.9,88,0,8.2,104,830,553,657,572,967,25.6,13.3,0,958,303,1.8,48,0.23
2021-07-07T23:15:00Z,2021-07-07T23:10:00Z,1395,PT5M,41.9,87,0,8.2,103,825,538,641,554,962,25.6,13.3,0,958,304,1.8,49,0.23
2021-07-07T23:20:00Z,2021-07-07T23:15:00Z,1400,PT5M,41.9,87,0,8.2,102,819,523,625,535,956,25.5,13.3,0,957.9,305,1.9,50,0.23
2021-07-07T23:25:00Z,2021-07-07T23:20:00Z,1405,PT5M,41.9,86,0,8.2,101,813,508,609,517,950,25.5,13.3,0,957.8,306,1.9,51,0.23
2021-07-07T23:30:00Z,2021-07-07T23:25:00Z,1410,PT5M,41.9,85,0,8.2,100,807,492,592,498,944,25.4,13.3,0,957.8,308,1.9,52,0.23
2021-07-07T23:35:00Z,2021-07-07T23:30:00Z,1415,PT5M,41.9,85,0,8.2,99,800,476,575,479,938,25.4,13.3,0,957.7,309,1.9,53,0.23
2021-07-07T23:40:00Z,2021-07-07T23:35:00Z,1420,PT5M,41.9,84,0,8.2,98,793,460,558,461,930,25.3,13.3,0,957.7,310,2,55,0.23
2021-07-07T23:45:00Z,2021-07-07T23:40:00Z,1425,PT5M,41.9,84,0,8.2,97,785,444,541,442,923,25.3,13.3,0,957.6,311,2,56,0.23
2021-07-07T23:50:00Z,2021-07-07T23:45:00Z,1430,PT5M,41.9,83,0,8.2,96,777,428,524,422,915,25.2,13.3,0,957.5,312,2,57,0.23
2021-07-07T23:55:00Z,2021-07-07T23:50:00Z,1435,PT5M,41.9,82,0,8.2,95,768,412,507,403,906,25.2,13.3,0,957.5,313,2,58,0.23
2021-07-08T00:00:00Z,2021-07-07T23:55:00Z,1440,PT5M,41.9,82,0,8.2,94,760,395,489,384,897,25.2,13.3,0,957.4,314,2,59,0.23
2021-07-08T00:05:00Z,2021-07-08T00:00:00Z,1445,PT5M,41.9,81,0,8.2,93,750,379,472,365,888,25.2,13.3,0,957.4,315,2,60,0.23
2021-07-08T00:10:00Z,2021-07-08T00:05:00Z,1450,PT5M,41.9,81,0,8.2,92,740,362,454,346,877,25.3,13.3,0,957.3,317,2,61,0.23
2021-07-08T00:15:00Z,2021-07-08T00:10:00Z,1455,PT5M,41.9,80,0,8.2,90,729,345,436,326,866,25.4,13.3,0,957.3,319,1.9,62,0.23
2021-07-08T00:20:00Z,2021-07-08T00:15:00Z,1460,PT5M,41.9,79,0,8.2,89,718,329,418,307,854,25.5,13.3,0,957.3,321,1.9,63,0.23
2021-07-08T00:25:00Z,2021-07-08T00:20:00Z,1465,PT5M,41.8,79,0,8.2,88,706,312,400,288,841,25.6,13.4,0,957.2,323,1.8,64,0.23
2021-07-08T00:30:00Z,2021-07-08T00:25:00Z,1470,PT5M,41.8,78,0,8.2,86,694,295,381,269,827,25.7,13.4,0,957.2,325,1.7,65,0.23
2021-07-08T00:35:00Z,2021-07-08T00:30:00Z,1475,PT5M,41.8,78,0,8.2,85,680,279,363,249,813,25.8,13.4,0,957.2,328,1.7,66,0.23
2021-07-08T00:40:00Z,2021-07-08T00:35:00Z,1480,PT5M,41.8,77,0,8.2,83,666,262,345,231,798,25.9,13.4,0,957.2,330,1.6,67,0.23
2021-07-08T00:45:00Z,2021-07-08T00:40:00Z,1485,PT5M,41.7,77,0,8.2,82,651,245,327,212,781,26.1,13.5,0,957.1,333,1.6,68,0.23
2021-07-08T00:50:00Z,2021-07-08T00:45:00Z,1490,PT5M,41.7,76,0,8.2,80,634,229,309,194,764,26.2,13.5,0,957.1,335,1.6,69,0.23
2021-07-08T00:55:00Z,2021-07-08T00:50:00Z,1495,PT5M,41.7,75,0,8.3,78,618,212,290,176,741,26.3,13.5,0,957.1,338,1.5,70,0.23
2021-07-08T01:00:00Z,2021-07-08T00:55:00Z,1500,PT5M,41.7,75,0,8.3,76,600,196,272,158,706,26.4,13.6,0,957,341,1.5,71,0.23
2021-07-08T01:05:00Z,2021-07-08T01:00:00Z,1505,PT5M,41.6,74,0,8.4,74,581,180,254,141,666,26.5,13.7,0,957,344,1.4,72,0.23
2021-07-08T01:10:00Z,2021-07-08T01:05:00Z,1510,PT5M,41.5,74,0,8.6,72,561,165,237,125,618,26.6,14,0,957,346,1.3,73,0.23
2021-07-08T01:15:00Z,2021-07-08T01:10:00Z,1515,PT5M,41.4,73,0.2,8.9,70,535,148,218,109,564,26.8,14.3,0,957,348,1.3,74,0.23
2021-07-08T01:20:00Z,2021-07-08T01:15:00Z,1520,PT5M,41.3,72,1.1,9.1,71,491,128,199,95,497,26.9,14.6,0,957,350,1.2,75,0.23
2021-07-08T01:25:00Z,2021-07-08T01:20:00Z,1525,PT5M,41.2,72,2.8,9.3,73,435,106,179,84,423,27,14.9,0,957.1,353,1.1,76,0.23
2021-07-08T01:30:00Z,2021-07-08T01:25:00Z,1530,PT5M,41.1,71,6.3,9.5,79,341,79,157,78,334,27.2,15.2,0,957.1,356,1,77,0.23
2021-07-08T01:35:00Z,2021-07-08T01:30:00Z,1535,PT5M,41,71,10,9.7,83,250,53,136,74,249,27.3,15.5,0,957.1,0,1,78,0.23
2021-07-08T01:40:00Z,2021-07-08T01:35:00Z,1540,PT5M,40.9,70,13.6,10,83,169,34,117,74,184,27.4,15.8,0,957.1,4,0.9,79,0.23
2021-07-08T01:45:00Z,2021-07-08T01:40:00Z,1545,PT5M,40.8,69,17.2,10.2,81,95,17,98,73,128,27.6,16.1,0,957.1,9,0.8,80,0.23
2021-07-08T01:50:00Z,2021-07-08T01:45:00Z,1550,PT5M,40.7,69,20.2,10.4,75,42,7,83,70,96,27.7,16.5,0,957.1,15,0.8,81,0.23
2021-07-08T01:55:00Z,2021-07-08T01:50:00Z,1555,PT5M,40.6,68,22.8,10.6,68,2,0,68,65,69,27.9,16.8,0,957.1,21,0.7,82,0.23
2021-07-08T02:00:00Z,2021-07-08T01:55:00Z,1560,PT5M,40.5,68,24.5,10.8,57,0,0,57,54,57,28,17.1,0,957.1,30,0.7,83,0.23
2021-07-08T02:05:00Z,2021-07-08T02:00:00Z,1565,PT5M,40.3,67,26.9,10.8,45,0,0,45,43,45,28.2,17.3,0,957.2,41,0.7,84,0.23
